route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,bikes_allowed,attributes_ch
031172.000011.108:1,697082,40412:1,Baar,1,,,,0,
031172.000011.110:31172,734799,40413:1,Zürich HB,31172,,,,0,
031173.000011.101:31173,016084,40414:1,Palézieux,31173,,,,0,
031173.000011.102:20,555601,40415:1,Luterbach-Attisholz,20,,,,0,
031173.000011.102:20,695899,40415:2,Luterbach-Attisholz,20,,,,0,
031173.000011.103:1,661489,40416:1,Ebikon,1,,,,0,
031173.000011.104:1,599572,40417:1,Ebikon,1,,,,0,
031173.000011.105:1,516698,40418:1,Ebikon,1,,,,0,
031173.000011.106:1,048141,40419:1,Ebikon,1,,,,0,
031173.000011.107:1,697082,40420:1,Ebikon,1,,,,0,
031173.000011.108:31173,697071,40421:1,Liestal,31173,,,,0,
031174.000011.101:20,555601,40422:1,Biel/Bienne,20,,,,0,
031174.000011.101:20,733111,40422:2,Biel/Bienne,20,,,,0,
031174.000011.102:1,602621,40423:1,Baar,1,,,,0,
031174.000011.103:1,673160,40424:1,Emmenbrücke,1,,,,0,
031174.000011.104:1,550762,40425:1,Baar,1,,,,0,
031174.000011.105:1,745272,40426:1,Emmenbrücke,1,,,,0,
031174.000011.106:31174,036761,40427:1,Basel SBB,31174,,,,0,
031174.000011.106:31174,734694,40427:2,Basel SBB,31174,,,,0,
031174.000011.107:1,697082,40428:1,Baar,1,,,,0,
031174.000011.108:1,733478,40429:1,Emmenbrücke,1,,,,0,
031174.000011.109:31174,054584,40430:1,Bern,31174,,,,1,FS;VR
031174.000011.110:31174,720569,40431:1,Ambrì-Piotta,31174,,,,0,
031175.000011.101:1,612838,40432:1,Ebikon,1,,,,0,
031175.000011.102:1,602621,40433:1,Ebikon,1,,,,0,
031175.000011.103:1,673160,40434:1,Sursee,1,,,,0,
031175.000011.104:20,555601,40435:1,Luterbach-Attisholz,20,,,,0,
031175.000011.104:20,695899,40435:2,Luterbach-Attisholz,20,,,,0,
031175.000011.105:1,550762,40436:1,Ebikon,1,,,,0,
031175.000011.106:1,745272,40437:1,Sursee,1,,,,0,
031175.000011.107:1,157591,40438:1,Ebikon,1,,,,0,
031175.000011.108:1,720784,40439:1,Ebikon,1,,,,0,
031175.000011.109:31175,082148,40440:1,Zürich HB,31175,,,,1,VR;WR
031175.000011.109:31175,079063,40440:2,Zürich HB,31175,,,,1,VR;WR
031175.000011.110:1,697082,40441:1,Ebikon,1,,,,0,
031175.000011.117:1,733478,40442:1,Sursee,1,,,,0,
031175.000011.118:31175,734799,40443:1,Zürich Wollishofen,31175,,,,0,
031175.000011.120:31175,720569,40444:1,Bellinzona,31175,,,,0,
031176.000011.101:1,612838,40445:1,Baar,1,,,,0,
031176.000011.102:20,733111,40446:1,Biel/Bienne,20,,,,0,
031176.000011.102:20,555601,40446:2,Biel/Bienne,20,,,,0,
031176.000011.103:31176,741436,40447:1,Bern,31176,,,,0,
031176.000011.104:1,157591,40448:1,Baar,1,,,,0,
031176.000011.105:1,720784,40449:1,Baar,1,,,,0,
031176.000011.106:1,661489,40450:1,Baar,1,,,,0,
031176.000011.107:1,599572,40451:1,Baar,1,,,,0,
031176.000011.108:1,516698,40452:1,Baar,1,,,,0,
031176.000011.109:1,048141,40453:1,Baar,1,,,,0,
031176.000011.110:1,697082,40454:1,Baar,1,,,,0,
031176.000011.117:31176,734799,40455:1,Zürich HB,31176,,,,0,
031177.000011.101:1,612838,40456:1,Ebikon,1,,,,0,
031177.000011.102:1,730958,40457:1,Ebikon,1,,,,0,
031177.000011.103:31177,016084,40458:1,Palézieux,31177,,,,0,
031177.000011.104:1,157591,40459:1,Ebikon,1,,,,0,
031177.000011.105:1,658856,40460:1,Ebikon,1,,,,0,
031177.000011.106:1,661489,40461:1,Ebikon,1,,,,0,
031177.000011.107:1,599572,40462:1,Ebikon,1,,,,0,
031177.000011.108:1,516698,40463:1,Ebikon,1,,,,0,
031177.000011.109:1,048141,40464:1,Ebikon,1,,,,0,
031177.000011.110:1,697082,40465:1,Ebikon,1,,,,0,
031177.000011.111:1,086841,40466:1,Ebikon,1,,,,0,
031177.000011.112:1,559395,40467:1,Ebikon,1,,,,0,
031177.000011.114:31177,085109,40468:1,Basel St. Jakob,31177,,,,0,
031177.000011.115:31177,734799,40469:1,Zürich Wollishofen,31177,,,,0,
031178.000011.101:1,720556,40470:1,Baar,1,,,,0,
031178.000011.102:1,024572,40471:1,Baar,1,,,,0,
031178.000011.103:1,730958,40472:1,Baar,1,,,,0,
031178.000011.104:1,673160,40473:1,Emmenbrücke,1,,,,0,
031178.000011.105:1,550762,40474:1,Baar,1,,,,0,
031178.000011.106:1,743044,40475:1,Baar,1,,,,0,
031178.000011.107:1,745272,40476:1,Emmenbrücke,1,,,,0,
031178.000011.108:31178,741436,40477:1,Zürich HB,31178,,,,0,
031178.000011.109:1,697082,40478:1,Baar,1,,,,0,
031178.000011.110:31178,697071,40479:1,Basel SBB,31178,,,,0,
031178.000011.111:1,733478,40480:1,Emmenbrücke,1,,,,0,
031178.000011.112:31178,054584,40481:1,Bern,31178,,,,1,FA;FS;VR
031179.000011.101:1,720556,40482:1,Ebikon,1,,,,0,
031179.000011.102:1,024572,40483:1,Ebikon,1,,,,0,
031179.000011.103:1,730958,40484:1,Ebikon,1,,,,0,
031179.000011.104:1,673160,40485:1,Sursee,1,,,,0,
031179.000011.105:1,550762,40486:1,Ebikon,1,,,,0,
031179.000011.106:1,743044,40487:1,Ebikon,1,,,,0,
031179.000011.107:1,745272,40488:1,Sursee,1,,,,0,
031179.000011.108:1,720784,40489:1,Ebikon,1,,,,0,
031179.000011.109:1,697082,40490:1,Ebikon,1,,,,0,
031179.000011.110:1,733478,40491:1,Sursee,1,,,,0,
031180.000011.101:1,612838,40492:1,Baar,1,,,,0,
031180.000011.102:1,599493,40493:1,Baar,1,,,,0,
031180.000011.103:1,730958,40494:1,Baar,1,,,,0,
031180.000011.104:31180,016084,40495:1,Vevey,31180,,,,0,
031180.000011.105:24,561585,40496:1,Zürich HB,24,,,,0,
031180.000011.105:24,723943,40496:2,Zürich HB,24,,,,0,
031180.000011.105:24,057869,40496:3,Zürich HB,24,,,,0,
031180.000011.106:1,157591,40497:1,Baar,1,,,,0,
031180.000011.107:1,720784,40498:1,Baar,1,,,,0,
031180.000011.108:1,599572,40499:1,Baar,1,,,,0,
031180.000011.109:31180,741436,40500:1,Zürich HB,31180,,,,0,
031180.000011.110:1,516698,40501:1,Baar,1,,,,0,
031180.000011.111:1,048141,40502:1,Baar,1,,,,0,
031180.000011.112:1,697082,40503:1,Baar,1,,,,0,
031180.000011.113:1,559395,40504:1,Baar,1,,,,0,
031180.000011.114:1,086841,40505:1,Baar,1,,,,0,
031180.000011.115:31180,339689,40506:1,Basel SBB,31180,,,,0,
031180.000011.117:31180,734799,40507:1,Zürich HB,31180,,,,0,
031180.000011.118:31180,318499,40508:1,Bellinzona,31180,,,,0,
031181.000011.101:1,599493,40509:1,Ebikon,1,,,,0,
031181.000011.102:1,730958,40510:1,Ebikon,1,,,,0,
031181.000011.103:31181,016084,40511:1,Palézieux,31181,,,,0,
031181.000011.104:1,157591,40512:1,Ebikon,1,,,,0,
031181.000011.105:1,599572,40513:1,Ebikon,1,,,,0,
031181.000011.106:1,516698,40514:1,Ebikon,1,,,,0,
031181.000011.107:1,048141,40515:1,Ebikon,1,,,,0,
031181.000011.108:1,697082,40516:1,Ebikon,1,,,,0,
031181.000011.109:1,559395,40517:1,Ebikon,1,,,,0,
031181.000011.110:1,086841,40518:1,Ebikon,1,,,,0,
031181.000011.112:31181,734799,40519:1,Zürich HB,31181,,,,0,
031182.000011.101:1,024572,40520:1,Baar,1,,,,0,
031182.000011.102:1,730958,40521:1,Baar,1,,,,0,
031182.000011.103:1,673160,40522:1,Emmenbrücke,1,,,,0,
031182.000011.104:1,550762,40523:1,Baar,1,,,,0,
031182.000011.105:1,743044,40524:1,Baar,1,,,,0,
031182.000011.106:1,745272,40525:1,Emmenbrücke,1,,,,0,
031182.000011.107:31182,741436,40526:1,Zürich HB,31182,,,,0,
031182.000011.108:1,333973,40527:1,Baar,1,,,,0,
031182.000011.108:1,086509,40527:2,Baar,1,,,,0,
031182.000011.109:1,697082,40528:1,Baar,1,,,,0,
031182.000011.110:1,696260,40529:1,Basel SBB,1,,,,0,
031182.000011.111:31182,697071,40530:1,Basel SBB,31182,,,,0,
031182.000011.112:31182,339689,40531:1,Basel SBB,31182,,,,0,
031182.000011.113:1,733478,40532:1,Emmenbrücke,1,,,,0,
031182.000011.114:31182,054584,40533:1,Bern,31182,,,,1,FS;VR
031182.000011.115:31182,084257,40534:1,Zürich HB,31182,,,,0,
031182.000011.116:1,720569,40535:1,Chavornay,1,,,,0,
031183.000011.101:1,007924,40536:1,Ebikon,1,,,,0,
031183.000011.101:1,054803,40536:2,Ebikon,1,,,,0,
031183.000011.102:1,722352,40537:1,Ebikon,1,,,,0,
031183.000011.103:1,620515,40538:1,Ebikon,1,,,,0,
031183.000011.104:1,739315,40539:1,Ebikon,1,,,,0,
031183.000011.105:1,024572,40540:1,Ebikon,1,,,,0,
031183.000011.106:1,741595,40541:1,Ebikon,1,,,,0,
031183.000011.107:1,689255,40542:1,Ebikon,1,,,,0,
031183.000011.108:1,730958,40543:1,Ebikon,1,,,,0,
031183.000011.109:1,673160,40544:1,Sursee,1,,,,0,
031183.000011.110:1,066461,40545:1,Ebikon,1,,,,0,
031183.000011.111:1,550762,40546:1,Ebikon,1,,,,0,
031183.000011.112:1,743044,40547:1,Ebikon,1,,,,0,
031183.000011.113:1,745272,40548:1,Sursee,1,,,,0,
031183.000011.114:1,638747,40549:1,Ebikon,1,,,,0,
031183.000011.115:1,157591,40550:1,Ebikon,1,,,,0,
031183.000011.116:1,697082,40551:1,Ebikon,1,,,,0,
031183.000011.117:1,555685,40552:1,Ebikon,1,,,,0,
031183.000011.118:31183,696260,40553:1,Zürich HB,31183,,,,0,
031183.000011.119:1,733478,40554:1,Sursee,1,,,,0,
031183.000011.120:31183,559392,40555:1,Basel St. Jakob,31183,,,,0,
031183.000011.121:31183,063329,40556:1,Basel St. Jakob,31183,,,,0,
031184.000011.101:1,731999,40557:1,Baar,1,,,,0,
031184.000011.101:1,053020,40557:2,Baar,1,,,,0,
031184.000011.102:1,058093,40558:1,Baar,1,,,,0,
031184.000011.102:1,518288,40558:2,Baar,1,,,,0,
031184.000011.103:1,733929,40559:1,Baar,1,,,,0,
031184.000011.103:1,575256,40559:2,Baar,1,,,,0,
031184.000011.104:1,730725,40560:1,Baar,1,,,,0,
031184.000011.105:1,743292,40561:1,Baar,1,,,,0,
031184.000011.105:1,294626,40561:2,Baar,1,,,,0,
031184.000011.106:1,717343,40562:1,Baar,1,,,,0,
031184.000011.107:1,506819,40563:1,Baar,1,,,,0,
031184.000011.108:1,599493,40564:1,Baar,1,,,,0,
031184.000011.109:1,730958,40565:1,Baar,1,,,,0,
031184.000011.110:31184,016084,40566:1,Vevey,31184,,,,0,
031184.000011.111:1,743221,40567:1,Baar,1,,,,0,
031184.000011.112:1,734350,40568:1,Baar,1,,,,0,
031184.000011.112:1,086509,40568:2,Baar,1,,,,0,
031184.000011.112:1,333973,40568:3,Baar,1,,,,0,
031184.000011.113:1,697071,40569:1,Baar,1,,,,0,
031184.000011.113:1,551446,40569:2,Baar,1,,,,0,
031184.000011.114:31184,741436,40570:1,Zürich HB,31184,,,,0,
031184.000011.115:1,599572,40571:1,Baar,1,,,,0,
031184.000011.116:1,324957,40572:1,Baar,1,,,,0,
031184.000011.118:1,572287,40573:1,Baar,1,,,,0,
031184.000011.119:1,561957,40574:1,Baar,1,,,,0,
031184.000011.120:1,516698,40575:1,Baar,1,,,,0,
031184.000011.121:1,048141,40576:1,Baar,1,,,,0,
031184.000011.122:1,697082,40577:1,Baar,1,,,,0,
031184.000011.123:1,518286,40578:1,Baar,1,,,,0,
031184.000011.124:1,559395,40579:1,Baar,1,,,,0,
031184.000011.125:1,086841,40580:1,Baar,1,,,,0,
031184.000011.126:1,555685,40581:1,Baar,1,,,,0,
031184.000011.127:31184,339689,40582:1,Basel SBB,31184,,,,0,
031184.000011.128:1,734316,40583:1,Baar,1,,,,0,
031184.000011.129:1,054584,40584:1,Baar,1,,,,0,
031184.000011.130:1,082325,40585:1,Baar,1,,,,0,
031184.000011.131:1,057869,40586:1,Baar,1,,,,0,
031184.000011.132:1,734682,40587:1,Baar,1,,,,0,
031184.000011.133:21,734128,40588:1,Olten,21,,,,1,BZ;FA;FS;R;RZ;VR
031185.000011.101:20,746596,40589:1,Luterbach-Attisholz,20,,,,0,
031185.000011.101:20,695899,40589:2,Luterbach-Attisholz,20,,,,0,
031185.000011.102:31185,016084,40590:1,Palézieux,31185,,,,0,
031185.000011.103:31185,316631,40591:1,Basel St. Jakob,31185,,,,0,
031186.000011.101:1,731621,40592:1,Zug,1,,,,0,
031186.000011.102:1,023896,40593:1,Zug,1,,,,0,
031186.000011.102:1,397284,40593:2,Zug,1,,,,0,
031186.000011.102:1,734694,40593:3,Zug,1,,,,0,
031186.000011.103:1,563681,40594:1,Zug,1,,,,0,
031186.000011.104:1,739315,40595:1,Zug,1,,,,0,
031186.000011.105:1,294626,40596:1,Zug,1,,,,0,
031186.000011.105:1,743292,40596:2,Zug,1,,,,0,
031186.000011.106:1,024572,40597:1,Zug,1,,,,0,
031186.000011.107:1,680903,40598:1,Zug,1,,,,0,
031186.000011.108:1,741595,40599:1,Zug,1,,,,0,
031186.000011.109:1,018174,40600:1,Zug,1,,,,0,
031186.000011.109:1,086509,40600:2,Zug,1,,,,0,
031186.000011.109:1,734350,40600:3,Zug,1,,,,0,
031186.000011.110:1,066461,40601:1,Zug,1,,,,0,
031186.000011.111:1,550762,40602:1,Zug,1,,,,0,
031186.000011.112:1,743044,40603:1,Zug,1,,,,0,
031186.000011.113:1,568792,40604:1,Zug,1,,,,0,
031186.000011.114:1,697082,40605:1,Zug,1,,,,0,
031186.000011.115:1,555685,40606:1,Zug,1,,,,0,
031186.000011.116:1,734753,40607:1,Zug,1,,,,0,
031187.000011.101:20,746596,40608:1,Luterbach-Attisholz,20,,,,0,
031187.000011.101:20,695899,40608:2,Luterbach-Attisholz,20,,,,0,
031187.000011.102:1,696260,40609:1,Luzern,1,,,,0,
031188.000011.101:1,017934,40610:1,Zug,1,,,,0,
031188.000011.101:1,017935,40610:2,Zug,1,,,,0,
031188.000011.102:1,518288,40611:1,Zug,1,,,,0,
031188.000011.102:1,741549,40611:2,Zug,1,,,,0,
031188.000011.102:1,086509,40611:3,Zug,1,,,,0,
031188.000011.102:1,734350,40611:4,Zug,1,,,,0,
031188.000011.102:1,023898,40611:5,Zug,1,,,,0,
031188.000011.103:1,568724,40612:1,Zug,1,,,,0,
031188.000011.103:1,717343,40612:2,Zug,1,,,,0,
031188.000011.104:1,743951,40613:1,Zug,1,,,,0,
031188.000011.104:1,735079,40613:2,Zug,1,,,,0,
031188.000011.105:1,730725,40614:1,Zug,1,,,,0,
031188.000011.106:1,346341,40615:1,Zug,1,,,,0,
031188.000011.106:1,743292,40615:2,Zug,1,,,,0,
031188.000011.106:1,023901,40615:3,Zug,1,,,,0,
031188.000011.107:1,741328,40616:1,Zug,1,,,,0,
031188.000011.107:1,404770,40616:2,Zug,1,,,,0,
031188.000011.107:1,734694,40616:3,Zug,1,,,,0,
031188.000011.108:1,688444,40617:1,Zug,1,,,,0,
031188.000011.108:1,649675,40617:2,Zug,1,,,,0,
031188.000011.109:1,554933,40618:1,Zug,1,,,,0,
031188.000011.110:1,599493,40619:1,Zug,1,,,,0,
031188.000011.111:1,724720,40620:1,Zug,1,,,,0,
031188.000011.112:1,068083,40621:1,Zug,1,,,,0,
031188.000011.113:1,743221,40622:1,Zug,1,,,,0,
031188.000011.114:1,717086,40623:1,Zug,1,,,,0,
031188.000011.115:1,568792,40624:1,Zug,1,,,,0,
031188.000011.115:1,572287,40624:2,Zug,1,,,,0,
031188.000011.116:1,746511,40625:1,Zug,1,,,,0,
031188.000011.117:1,103359,40626:1,Zug,1,,,,0,
031188.000011.118:1,720784,40627:1,Zug,1,,,,0,
031188.000011.119:1,599572,40628:1,Zug,1,,,,0,
031188.000011.120:1,062108,40629:1,Zug,1,,,,0,
031188.000011.121:1,649674,40630:1,Zug,1,,,,0,
031188.000011.122:1,561957,40631:1,Zug,1,,,,0,
031188.000011.123:1,048141,40632:1,Zug,1,,,,0,
031188.000011.124:1,697078,40633:1,Zug,1,,,,0,
031188.000011.125:1,697082,40634:1,Zug,1,,,,0,
031188.000011.126:1,518286,40635:1,Zug,1,,,,0,
031188.000011.127:1,559395,40636:1,Zug,1,,,,0,
031188.000011.128:1,086841,40637:1,Zug,1,,,,0,
031188.000011.129:1,555685,40638:1,Zug,1,,,,0,
031188.000011.130:1,696260,40639:1,Zug,1,,,,0,
031188.000011.132:1,734128,40640:1,Zug,1,,,,0,
031188.000011.133:1,734753,40641:1,Zug,1,,,,0,
031188.000011.134:1,734316,40642:1,Zug,1,,,,0,
031188.000011.135:1,082148,40643:1,Zug,1,,,,0,
031188.000011.136:1,734682,40644:1,Zug,1,,,,0,
031189.000011.101:20,710498,40645:1,Luterbach-Attisholz,20,,,,0,
031189.000011.102:31189,016084,40646:1,Palézieux,31189,,,,0,
031189.000011.103:1,696260,40647:1,Luzern,1,,,,0,
031190.000011.101:31190,016084,40648:1,Vevey,31190,,,,0,
031190.000011.102:31190,745270,40649:1,Zürich HB,31190,,,,0,
031190.000011.102:31190,734799,40649:2,Zürich HB,31190,,,,0,
031190.000011.104:1,696260,40650:1,Luzern,1,,,,0,
031190.000011.106:31190,054584,40651:1,Bern,31190,,,,1,FS;VR
031191.000011.101:20,555601,40652:1,Luterbach-Attisholz,20,,,,0,
031191.000011.101:20,733111,40652:2,Luterbach-Attisholz,20,,,,0,
031191.000011.102:31191,016084,40653:1,Palézieux,31191,,,,0,
031191.000011.103:1,696260,40654:1,Sursee,1,,,,0,
031191.000011.104:1,720569,40655:1,Bussigny,1,,,,0,
031192.000011.101:31192,150109,40656:1,Zürich HB,31192,,,,0,
031192.000011.102:13,696260,40657:1,Wil SG,13,,,,0,
031192.000011.104:31192,054584,40658:1,Bern,31192,,,,1,FA;FS;VR
031193.000011.101:20,746596,40659:1,Luterbach-Attisholz,20,,,,0,
031193.000011.102:31193,015982,40660:1,Palézieux,31193,,,,0,
031193.000011.102:31193,079063,40660:2,Palézieux,31193,,,,0,
031193.000011.103:13,696260,40661:1,St. Gallen,13,,,,0,
031193.000011.104:20,695899,40662:1,Luterbach-Attisholz,20,,,,0,
031193.000011.105:31193,084550,40663:1,Chiasso,31193,,,,0,
031193.000011.106:7,733477,40664:1,Palézieux,7,,,,0,
031194.000011.101:31194,453268,40665:1,Ambrì-Piotta,31194,,,,0,
031194.000011.102:31194,730230,40666:1,Ambrì-Piotta,31194,,,,0,
031194.000011.103:31194,745270,40667:1,Zürich HB,31194,,,,0,
031194.000011.103:31194,734799,40667:2,Zürich HB,31194,,,,0,
031194.000011.104:31194,732969,40668:1,Ambrì-Piotta,31194,,,,0,
031194.000011.106:31194,697079,40669:1,Ambrì-Piotta,31194,,,,0,
031195.000011.101:31195,453268,40670:1,Bellinzona,31195,,,,0,
031195.000011.102:31195,730230,40671:1,Bellinzona,31195,,,,0,
031195.000011.103:31195,734128,40672:1,Zürich HB,31195,,,,0,
031195.000011.103:31195,734716,40672:2,Zürich HB,31195,,,,0,
031195.000011.103:31195,084556,40672:3,Zürich HB,31195,,,,0,
031195.000011.104:7,696260,40673:1,Zürich HB,7,,,,0,
031195.000011.105:31195,732969,40674:1,Bellinzona,31195,,,,0,
031195.000011.107:31195,697079,40675:1,Bellinzona,31195,,,,0,
031196.000011.101:11,697080,40676:1,Aarau,11,,,,0,
031196.000011.101:11,729153,40676:2,Aarau,11,,,,0,
031196.000011.102:31196,734799,40677:1,Zürich HB,31196,,,,0,
031196.000011.102:31196,745270,40677:2,Zürich HB,31196,,,,0,
031198.000011.101:31198,734799,40678:1,Zürich HB,31198,,,,0,
031198.000011.101:31198,745270,40678:2,Zürich HB,31198,,,,0,
031199.000011.101:31199,150109,40679:1,Zürich HB,31199,,,,0,
031199.000011.102:31199,729107,40680:1,St-Maurice,31199,,,,0,
031200.000011.101:31200,055011,40681:1,Hochdorf,31200,,,,0,
031200.000011.102:31200,409797,40682:1,Winterthur,31200,,,,0,
031200.000011.103:33,732605,40683:1,Morges,33,,,,0,
031200.000011.103:33,711523,40683:2,Morges,33,,,,0,
031200.000011.106:31200,081194,40684:1,Basel SBB,31200,,,,0,
031201.000011.101:31201,735363,40685:1,Arth-Goldau,31201,,,,0,
031201.000011.101:31201,697092,40685:2,Arth-Goldau,31201,,,,0,
031201.000011.102:31201,732275,40686:1,Luzern,31201,,,,0,
031201.000011.102:31201,716212,40686:2,Luzern,31201,,,,0,
031202.000011.101:31202,055011,40687:1,Zug,31202,,,,0,
031202.000011.102:31202,697078,40688:1,Zürich HB,31202,,,,0,
031202.000011.102:31202,516698,40688:2,Zürich HB,31202,,,,0,
031202.000011.102:31202,048141,40688:3,Zürich HB,31202,,,,0,
031202.000011.103:31202,409797,40689:1,Winterthur,31202,,,,0,
031202.000011.104:33,523520,40690:1,Morges,33,,,,0,
031202.000011.104:33,734753,40690:2,Morges,33,,,,0,
031202.000011.106:31202,081194,40691:1,Basel SBB,31202,,,,0,
031202.000011.107:31202,696803,40692:1,Basel SBB,31202,,,,0,
031202.000011.109:31202,732015,40693:1,Basel SBB,31202,,,,0,
031203.000011.101:31203,144780,40694:1,Luzern,31203,,,,0,
031203.000011.103:31203,696235,40695:1,Rotkreuz,31203,,,,0,
031203.000011.104:31203,697502,40696:1,Luzern,31203,,,,0,
031203.000011.105:31203,730847,40697:1,Chiasso,31203,,,,0,
031203.000011.106:31203,725738,40698:1,Chiasso,31203,,,,0,
031204.000011.101:31204,734128,40699:1,Zürich HB,31204,,,,0,
031204.000011.101:31204,734716,40699:2,Zürich HB,31204,,,,0,
031204.000011.103:31204,696235,40700:1,Zug,31204,,,,0,
031204.000011.104:31204,081194,40701:1,Sissach,31204,,,,0,
031204.000011.105:31204,697082,40702:1,Zürich HB,31204,,,,0,
031204.000011.106:11,057869,40703:1,Olten,11,,,,0,
031205.000011.102:31205,696235,40704:1,Zug Postplatz,31205,,,,0,
031205.000011.103:31205,697502,40705:1,Luzern,31205,,,,0,
031205.000011.104:31205,570966,40706:1,Zürich HB,31205,,,,0,
031206.000011.102:31206,696235,40707:1,Zug,31206,,,,0,
031206.000011.103:31206,081194,40708:1,Basel SBB,31206,,,,0,
031206.000011.104:31206,565175,40709:1,Basel SBB,31206,,,,2,BU;MP;VN;WR
031207.000011.101:31207,023904,40710:1,Interlaken Ost,31207,,,,0,VB
031207.000011.101:31207,023478,40710:2,Interlaken Ost,31207,,,,0,VB
031207.000011.101:31207,350326,40710:3,Interlaken Ost,31207,,,,0,VB
031207.000011.101:31207,045250,40710:4,Interlaken Ost,31207,,,,0,VB
031207.000011.101:31207,403003,40710:5,Interlaken Ost,31207,,,,0,VB
031207.000011.101:31207,023910,40710:6,Interlaken Ost,31207,,,,0,VB
031207.000011.101:31207,559398,40710:7,Interlaken Ost,31207,,,,0,FS;VB
031207.000011.102:31207,725738,40711:1,Interlaken Ost,31207,,,,0,VB
031207.000011.102:31207,053103,40711:2,Interlaken Ost,31207,,,,0,VB
031207.000011.102:31207,000228,40711:3,Interlaken Ost,31207,,,,0,VB
031207.000011.102:31207,318499,40711:4,Interlaken Ost,31207,,,,0,VB
031207.000011.103:31207,721772,40712:1,Interlaken Ost,31207,,,,0,VB
031207.000011.103:31207,734753,40712:2,Interlaken Ost,31207,,,,0,VB
031207.000011.103:31207,719581,40712:3,Interlaken Ost,31207,,,,0,VB
031207.000011.104:31207,589119,40713:1,Spiez,31207,,,,0,VB
031207.000011.104:31207,057366,40713:2,Spiez,31207,,,,0,VB
031207.000011.106:31207,696235,40714:1,Luzern,31207,,,,0,
031207.000011.107:31207,567753,40715:1,Interlaken Ost,31207,,,,0,VB
031208.000011.101:31208,696235,40716:1,Luzern,31208,,,,0,
031209.000011.101:31209,696186,40717:1,Locarno,31209,,,,0,
031209.000011.101:31209,509835,40717:2,Locarno,31209,,,,0,
031209.000011.103:31209,570966,40718:1,Bern,31209,,,,0,
031210.000011.101:31210,508780,40719:1,Basel SBB,31210,,,,0,
031210.000011.102:31210,409797,40720:1,Winterthur,31210,,,,0,
031210.000011.103:31210,696235,40721:1,Luzern,31210,,,,0,
031211.000011.101:31211,732275,40722:1,Zürich HB,31211,,,,0,
031211.000011.101:31211,741435,40722:2,Zürich HB,31211,,,,0,
031211.000011.102:31211,059941,40723:1,Zürich HB,31211,,,,0,
031211.000011.102:31211,716212,40723:2,Zürich HB,31211,,,,0,
031211.000011.104:31211,696235,40724:1,Luzern,31211,,,,0,
031211.000011.105:31211,570966,40725:1,Luzern,31211,,,,0,
031211.000011.106:31211,732229,40726:1,Brig,31211,,,,0,
031212.000011.101:31212,696235,40727:1,Luzern,31212,,,,0,
031213.000011.101:31213,741397,40728:1,Zürich HB,31213,,,,0,
031213.000011.101:31213,732275,40728:2,Zürich HB,31213,,,,0,
031213.000011.101:31213,716212,40728:3,Zürich HB,31213,,,,0,
031213.000011.102:31213,024355,40729:1,Locarno,31213,,,,0,
031213.000011.102:31213,730534,40729:2,Locarno,31213,,,,0,
031213.000011.103:31213,711390,40730:1,Lausanne,31213,,,,0,
031213.000011.104:1,057869,40731:1,Olten,1,,,,0,
031214.000011.101:31214,735363,40732:1,Baar,31214,,,,0,
031214.000011.102:1,057869,40733:1,Luzern,1,,,,0,
031215.000011.101:31215,732275,40734:1,Zürich HB,31215,,,,0,
031215.000011.101:31215,716212,40734:2,Zürich HB,31215,,,,0,
031215.000011.101:31215,741397,40734:3,Zürich HB,31215,,,,0,
031215.000011.102:31215,696235,40735:1,Luzern,31215,,,,0,
031215.000011.103:31215,570966,40736:1,Bern,31215,,,,0,
031215.000011.104:31215,084115,40737:1,Zürich HB,31215,,,,2,BU;MP;VN;WR
031215.000011.105:31215,711390,40738:1,Lausanne,31215,,,,0,
031216.000011.101:2,064113,40739:1,Arth-Goldau,2,,,,0,
031217.000011.101:31217,024355,40740:1,Locarno,31217,,,,0,
031217.000011.101:31217,622862,40740:2,Locarno,31217,,,,0,
031217.000011.102:31217,741397,40741:1,Zürich HB,31217,,,,0,
031217.000011.102:31217,144780,40741:2,Zürich HB,31217,,,,0,
031217.000011.104:1,697082,40742:1,Ebikon,1,,,,0,
031218.000011.101:31218,713919,40743:1,Basel SBB,31218,,,,2,BU;FS;MP;R;VN;WR
031218.000011.101:31218,735376,40743:2,Basel SBB,31218,,,,2,BU;FS;MP;R;VN;WR
031218.000011.101:31218,723026,40743:3,Basel SBB,31218,,,,2,BU;FS;MP;R;VN;WR
031219.000011.101:31219,741397,40744:1,Zürich HB,31219,,,,0,
031219.000011.101:31219,144780,40744:2,Zürich HB,31219,,,,0,
031219.000011.104:31219,711390,40745:1,Lausanne,31219,,,,0,
031220.000011.101:31220,082325,40746:1,Bern,31220,,,,0,
031220.000011.102:31220,734128,40747:1,Zürich HB,31220,,,,0,
031221.000011.101:31221,741397,40748:1,Zürich HB,31221,,,,0,
031221.000011.101:31221,144780,40748:2,Zürich HB,31221,,,,0,
031221.000011.102:31221,711390,40749:1,Zürich HB,31221,,,,0,
031222.000011.101:31222,734128,40750:1,Zürich HB,31222,,,,0,
031223.000011.101:31223,059941,40751:1,Zürich HB,31223,,,,0,
031223.000011.101:31223,144780,40751:2,Zürich HB,31223,,,,0,
031223.000011.101:31223,741435,40751:3,Zürich HB,31223,,,,0,
